review_id,comment,score,reference_label,title,department,class_name
10418,"Love this dress! i've been looking for a nice nursing friendly dress for a while and this one is perfect! its so soft and hangs nicely. its very versatile and can be worn for multiple seasons. i ordered a size small which fits nicely, but could have done an xs or small petite. (for reference, i am 5'2"", 118 lbs).",5,positive,Love this dress!,Dresses,Dresses
6828,"The weight and feel of this jacket is what i was hoping for. it is medium weight making it my go to on cool days and is also very flattering to wear...it actually gives you shape! i like the front texturing on the scroll work and the pockets are well placed. if anything could be different, i would have preferred a little more room in the sleeves as they run slightly snug so not made to wear with anything with bulk, but overall not an issue.",4,positive,Not dissapointed,Intimate,Lounge
22185,"I buy pretty much every tiny top retailer carries and so of course i grabbed this one online. i would say size wise it's consistent for tiny, which in my opinion is in the ""runs small"" category as i'm a large in basically every top ever except the tiiny brand where i always have to take an xl. anyway, the print is beautiful but the neckline is strange- there is a very flimsy button keeping it tacked shut at the very top, and if that snap pops open it's open all the way down to the waist area where",3,neutral,Pretty but awkward,Tops,Knits
5256,I loved this top. i paired it with he ag stevie short and jasper and jeera beaded sandals. look was super cute and casual. i love the fact you can adjust the fit in the back with the lace up detailing. flowly tank without the maternity look. i went with the lavender color and it looks great with my olive skin. i had no problem with sheerness when wearing a nude bra. for reference i am 5'6'' 132 lbs and went with the small.,5,positive,Unique and casual winner,Tops,Knits
5758,I love the way the dress fit definitely a flip flop by the poolside bar dress. i ordered the mango colored one and was disappointed that the color resembled a dark squash orange and not as bright as it looked in picture. i think it will look nice with a tan so i will keep it. wouldn't plan to dress it up too much because it will definitely wrinkle ! i am a petite 5'4 and got the regular and it fits just above my knees which is good for my taste!,4,positive,Linen coolness,Dresses,Dresses
12917,Dress is true to size. has a built in liner with thin straps so it is not see through. really cute on.,4,positive,Perfect fall dress,Dresses,Dresses
14875,"This is a truly exquisite top. it looks exactly as it does online with cascades of delicately embroidered flowers on front and back and a slightly ruffled neck. very chic and versatile with skirts or pants.
material is very light and chiffon like and it's fully lined so no need for a cami. it's ever so slightly see-through in the sections that are not embroidered but only in very intense light.
it fits tts, i usually get petite sizes but i got a xxs regular because i wanted a longer length and",5,positive,Gorgeous,Tops,Blouses
2587,"Love this dress. i have it in white. just washed it in cold water in the machine and it still looks like new. very cute and comfortable. i stitched up the slit a bit, i am older, but otherwise, perfect.",5,positive,Great find,Dresses,Dresses
15914,These capri length pants are awesome!  i do recommend sizing down though as the l was really big on me (i am a 10-12 with most of my weight in my rear so normally never size down in pants)--the fabric is really nice and the print is versatile and allows wonderfully for pattern mixing.  super comfortable!,5,positive,Nice fabric/loose fit,Bottoms,Pants
19042,This is so beautiful and looks hand made but in a really good professional way. this will be a perfect fall wardrobe addition and i can't wait to wear it with a long sleeve top and jeans and boots. it's not too long and it is very flattering and soft and drapes well. love it.,5,positive,Beautiful piece!,Tops,Sweaters
10884,Love bailey 44. this dress does not disappoint. the blue is beautiful and the fit is very flattering. the material is really soft and the dress is very comfortable.,5,positive,Soft,Dresses,Dresses
1056,"I love this tee but there is a lot of swing/ fabric so it can tend to make you look wide. also, i have a short torso to begin with but this tee is on the short side. i'm still undecided on whether i'm going to keep it b/c it's rayon/ poly and it's hand wash only. and i'm worried that one wash will make it shrink in length and it's already short. rayon knits have a tendency to shrink in length when washed so beware!",4,positive,Great tee but kind of short,Tops,Knits
21586,"This sweater is beautiful and stylish, but unfortunately it sheds a bit. considering the sale price, it's still worth it so i won't return it.",4,positive,"Stylish, but sheds",Tops,Sweaters
6679,"Love this brand and i keep coming back. i don't have the most tone tush, but maaji always gives a cute little lift. i order a size up (usually a small so i order a medium).",5,positive,Make your buns look adorable,Intimate,Swim
12230,Love this sweater but it's too large. will exchange for smaller size because i really want it.,4,positive,"Lovely sweater, runs large",Tops,Fine gauge
17837,"I love this tshirt, but the speckled grey looks more like roof shingles in person. i'm going to try to exchange it for a different color.",4,positive,"Love style, need different color",Tops,Knits
9474,"I feel like this top is almost perfect, but there's something missing. the details are nice, the fit is fine, but something wasn't right. maybe it was the weird arm length?

fits tts, if a tad on the large side.",4,positive,"Pretty, but not great",Tops,Knits
6815,"This blouse is sumptuous! the fabric is soooo soft, embroidery beautiful, fit flattering. sadly i returned it due to the color. i mostly shop on-line due to time restriction, and the picture looks to be a winter white to me. it is a light yellow color, most pleasing with the cobalt embroidery. alas, any shade of yellow makes my skin look jaundice - so back it had to go.",5,positive,,Tops,Blouses
16124,"I was disappointed by this dress. i listened to the reviews and ordered one size up, a size 6 instead of my usual 4, and that was the correct size. fit like a glove. unfortunately, the style left much to be desired. this dress is very costume-y. i felt like a wench from the renaissance fair. not a good vibe. it is a beautiful dress, i'm not denying that, but not as a dress you would actually wear to an event. there's just too much going on with the tapestry look and the many types of fabric. i a",3,neutral,Renaissance fair vibe,Dresses,Dresses
17947,"I agree with the other reviewer-- this is classic retailer old-style quality. the lining inside is soft to the touch and the colors are vividly magical. the only reason i am not pining for it is the odd balloon-fit of the waist. i usually choose s/m in cardigans (for ref, 5'8"", 135 lbs, 34-b), but even the small of this sweater-coat dwarfed me. i think it just depends what you are looking for. unique it is, and certainly lovely.",5,positive,Cocoony fit,Tops,Sweaters
2706,No. this is one of the most unflattering things i've ever put on my body. i'm a very well-proportioned hourglass - i tend to wear a small despite a booty and 36d chest - this made me look huge. don't do it.,1,negative,Burlap maternity dress?,Dresses,Dresses
485,"Soft cotton in very stylish yet simple style. regrettably, i listened to reviews that said it ran tts and ended up w a baggy long one that won't work even if i shrink it. that will teach me-- always order multiple sizes!",4,positive,Runs large,Tops,Knits
6785,"I received this jacket in the mail today. i wasn't sure of my size so i ordered the s & m. i opened the medium first and found that to fit me well. i never tried the small on. fyi, i am 5'5"", 125 lbs. & 34a in the chest. it allowed some ""give"" room for layering, like the picture of the model. this is a very cute jacket, no doubt about it. i like the combo of the linen with the leather. the outside of the jacket is well constructed. the reason i put 4 stars and said ""but"" is because of the unfini",4,positive,"Very cute, but...",Jackets,Jackets
18905,"I get more compliments on the stress. it is perfect for work, perfect for summer night concert, perfect date night. love this dress!",5,positive,,Dresses,Dresses
20230,"I ordered this bra in my normal size 32d, and it fits me perfectly. this bra is beautiful. the material seems to be very high quality, and the comfort of this bra is amazing. it's definitely a keeper.",5,positive,,Intimate,Intimates
21339,"I was in love with this top from the moment i put it on. it is of high quality, with layers to ensure the top isn't sheer. the embroidery is so pretty and the top looks way less grandma in person. i ordered the petite xxs and it fits perfectly. i really appreciate that the underarm holes are just the right size and don't show off any of my bra, which sometimes happens with sleeveless tops. i can wear it with jeans and boots or with a pencil skirt and heels and it looks great with both outfits. o",5,positive,Beautiful top,Tops,Knits
9388,I purchased this sweater online and it's amazing. styling with jeans is nice but to me dark navy pants works the best.,5,positive,Great sweater!,Tops,Fine gauge
14051,"I just got this dress and am so excited to have it hanging in my closet, i've been eyeing it for a long time and am glad i got it on sale. i felt like a greek goddess when i tried this on and cannot wait to wear it. it fits like it was made just for me. the outer material is a little heavier than expected but it not a problem, the second layer is form fitting and soft. i feel like the restricted opening at the bottom forces me to slow down, like a lady and take in my surroundings, after all life",5,positive,Great goddess,Intimate,Lounge
22325,"Love  this dress, beautiful!",5,positive,,Dresses,Dresses
7571,This top is super versatile--i wear it with jeans on the weekend but it's also work appropriate. it's light and perfect for warm weather!,5,positive,Perfect versatile top,Tops,Blouses
12012,"I don't understand the low rating. the head opening in my size (2) is perfect and i don't have a small head. 
the style is both flattering on many shapes and very comfortable. the embroidery is gorgeous and the blue hue can be paired with many colors. it be worn with jeans on the weekend and also dresses up beautifully for the office if worn with a jacket and a pair of slacks. i wore it with an olive jacket and jeans last week and received compliments! 
the caveat is that it wrinkles.. a lot.",4,positive,Comfortable and beautiful to boot,Tops,Blouses
9921,"This vest kept catching my eye online. i was ordering moth cashmere cowlneck sweater, (which is fabulous,) when i noticed pictures posted of women wearing both the vest & sweater. the more i looked at these pictures, the more i fell in love with the vest. needless to say, i purchased the vest in my usual size xs which fits tts. it's incredibly soft & a great piece to add to your wardrobe!",5,positive,Fabulous vest!,Jackets,Jackets
16939,"...but it does have it's problems. the neck, although it has pretty button detail at the back, is very outsized on me. i would like to see it fit a bit more snugly as by not laying flat, necklaces bunch up and are hard to wear with it. it is just sort of 'floppy' if i'm making sense. the camisole liner is nicely made and attaches with snaps at the shoulders which gives this a definite plus. the fabric is sort of like chiffon with appliquã©d flowers. the color combination is beautiful and with the",4,positive,This is unusual and very pretty...,Tops,Blouses
8676,"I fell in love with the dress when i saw it but i was worried about a few things before ordering it. one comment mentioned that the slip underneath was tight in the hips, yet as a size 30 in pants the slip was still fine. the other concern was the length. i was worried that the dress would be very short compared to my height, however, it was a good length in the front and the back was came down longer than the front which helped the overall length. overall, i ordered a size 6 and it fit well in",5,positive,Really great fit,Dresses,Dresses
12686,"Soft and comfy without being too thick or too warm. flattering cut. quality material and construction. fully opaque, so no show-though. true to size (i'm 5'8"", 140 lbs, my usual size small is perfect). could not improve upon these joggers. love, love, love.",5,positive,Perfect,Intimate,Lounge
13882,The details on this dress are lovely. the embroidery is wonderful. but the fit on this dress is just not for me. it is very baggy and shapeless. it doesn't have any curves at all so it just drapes down me and looks formless. really unflattering. sad but it's going back.,3,neutral,Shapeless ans unflattering,Dresses,Dresses
3819,"This top is gorgeous: beautiful lace, substantial fabric, great color. but it looked so weird on me. i have broader shoulders, and the sleeves did not drape on me like they do on the model, they just stuck straight out. as another reviewer mentioned, the fabric is stiff. i didn't want to size up because the body and length both fit well. perhaps if you have smaller/ rounded shoulders this top will hang better. for reference i'm 5'4"", 120 lbs, and tried a size s.",3,neutral,"Beautiful top, but not on me",Tops,Blouses
448,I got this shirt in red and black. both colors vibrant and material of shirt is nice cotton blend. will get lots of use from both shirts.,5,positive,Vibrant red color,Tops,Knits
10894,"I love this dress! it feels great on. it's very light. the color is absolutely gorgeous! the only thing i was disappointed in was that there was no lining, for the cost of this dress, it should at least be lined.",4,positive,Beautiful but not lined.,Dresses,Dresses
7600,I am so glad i purchased this top and read the reviews thoroughly. i am usually a 10 or medium in tops because of my broad shoulders (for reference 5'9 145 lbs and athletic build). i decided to size down to an 8. the top fits perfect and looks just as pictured. it is a bit more substantial then i expected. the details and embroidery are beautiful and make this top so uniquely retailer! it is casual in an elegant way. i will be pairing this with skinny jeans and/or white skinny pants. i cannot tell,4,positive,Casual elegance!,Tops,Blouses
22166,"I'm 5'9"" and these run true to size for the fit but having long legs by the end of the day they start to sag down in the crotch and hit me about mid calf straight out is the package. they wash up perfectly and are cozy. if you're of average height these will probably be your favorite.",3,neutral,Maybe not for the tall,Intimate,Legwear
11396,"I try to find something to like about everything i buy, even if it turns out to be a disappointment. for me the neckline of this shirt is absolutely beautiful and super flattering. it was one of the only things that made me want to keep the shirt, but unfortunately it was not enough. this shirt is super boxy and runs large. i would recommend sizing down for those who want to try this. if you have a larger chest it might be worth ordering your regular size so that the buttons won't pull at the ch",2,negative,Boxy,Tops,Blouses
423,"I love this dress, i mean it si really pretty in person, however, the breast area is just too small... i can't wear a bra with it, and my ""older"" breasts just droop, not flattering. they are barely covered... i am a bit disappointed at that, but if you are smaller up there, i say give it a try... i am 115 lbs, 26.5 ion waist, 30dd and xs petite was great everywhere but chest.

colors and fabric are great, i love that the different colors are different types of fabric... too bad.",3,neutral,Small boobies only,Dresses,Dresses
11852,"This jumpsuit has the best fit i could ever imagine for a jumpsuit. jumpsuits are always tricky for me, but this one fits like a dream. i would say it runs true to size, with the exception of being a little bit big in the chest. you could go braless with this jumpsuit as there are nice little cups for the girls, but i put on a strapless bra just to fill out the top part. that's not typically a problem for me being a 32d. i don't think i could size down though or it would be too tight in the wais",5,positive,Best fitting jumpsuit ever!,Bottoms,Pants
6334,This is a great sweater. soft and beautiful. it's my new go to sweater??,5,positive,Love it!,Tops,Sweaters
4951,"I get a lot of compliments on this dress, it's bright and cheerful for sure! it runs maybe a bit large but is a great summer dress!",5,positive,,Dresses,Dresses
22833,"Beautiful 100% lambswool sweater with all these gorgeous fall colors arranged into an eye catching design. i agree with reviewer numero uno, she is correct on all counts: pretty colors, quality construction, ultra long bell sleeves (look at model wearing cedar/neutral colorway), oversized fit. sizing down will still have those ridiculously long sleeves but i'm fine with that. i ordered size m and will exchange for a s as the cardigan is too large overall. wool is soft and just a bit itchy which",5,positive,Oversized,Tops,Sweaters
4674,"Love the colors and design of this lace-printed top but didn't realize it's not lined. the description says its polyester lace with polyester lining so i assumed it was lined and when you look at the photos, there is a lining under the top. the arm holes are slightly cut-in both front and back so it will be rather difficult to find a camisole with thin straps with a similar cut so they don't show. other than that, it's a beautiful, unique summer top.",4,positive,Airy and feminine,Tops,Knits
19822,"This top is very cute! however, it runs quite large. i ordered my usual size - xs but it looked rather heavy on me. the construction of the top was boxy and didn't produce the same feminine look as it does on the modeled picture. it's a very cute design but i would order a size down for a better fit.",4,positive,Order down a size!,Tops,Knits
5809,"This is a beautifully made dress and i couldn't wait to put it on. i was disappointed. i am 5'5"" and a size 4- 6. i ordered the 6 and it was too 'long and heavy' looking on me. but the waist and upper body fit tightly. the zipper up the back was very heavy looking and the cut away shoulders didn't work for my body type, making me look bulky on top. the torso is really built for someone with small breasts - i am average and the way the darts are, made my breasts look flatter and lower than they a",3,neutral,Fell short of expectations.,Dresses,Dresses
9114,"So i can see why this might not be an amazing shirt, it runs a little large imo and its long. i'm 5'5"" and its almost to my knees, but......as a nightgown, it's amazing! super comfy and its now my new favorite pajama dress. lol. i might wear it as a shirt too, but most likely just jammies!",4,positive,Great as a nightgown,Intimate,Sleep
9973,"I did not even pause over this dress on line - a white lace dress now? well, my local retailer at lenox atlanta - which has a petites department - had this dress in the window with a jean jacket. being a lace geek, i went in to find it. i am a big fan of the feminine and dressy, dressed down. great window display idea!

this picture does not ""do anything"" for the dress except wash out the true color. the lining is ivory - that vintage sepia photo look ivory. the lace is lovely ivory too, and the",5,positive,Never say never....,Dresses,Dresses
20289,"I purchased these in january and today i am going back to retailer to request a refund; the fabric on the inner thighs are absolutely thread bare. i am 5'6 and wear a size 28. they fit comfortably with great stretch, but apparently the fabric is so cheap that if your thighs should happen to touch, you will wear holes through the thighs in very short order.

first they started piling, which i had never a pair of pilcro pants do before, and within 2 washes i could actually see through the f",1,negative,They look great but are poorly made,Bottoms,Jeans
13300,Love love! i am thick in waist and have thinner thighs and legs and these fit beautifully !! size down one size. very comfy. no muffin top or tummy rolling over and nice boyfriend look without being too baggy. very cute. so happy i found these. worth trying on.,5,positive,,Bottoms,Jeans
23221,"This dress had so much potential but the horizontal knit ruined it. i tried on size xxs in grey since my usual petite xxs size was not available. the fabric was a good weight and dress was well constructed. however, the wide horizontal knit made the dress bulge out at places especially in the lower body thus made me look wide and bulky. i wish they had used a cable knit pattern which will make the dress drape much more nicely and more flattering.",2,negative,"Almost, but not quite",Dresses,Dresses
9599,"The mustard colour was much stronger than it seems in the picture and it wasn't pretty on me. plus the sleeves were very wide so that makes this not good for petite frames in my opinion. it does run big - i ordered m (and i usually take m or even l in retailer clothes), but i could have tried a s to make it less boxy. too bad though, because it's a pretty shirt and different.",3,neutral,Not for me,Tops,Blouses
7474,"I love this dress and it is going to be my go-to summer dress. the fabric is great with just a slight amount of stretch. it is true to size. i am 5ft 8"" and it is not too short on me. the arm holes and the rest of the fitting is just perfect. the pockets are also very functional. the color is a darker moss than a brown that it looks like in the pictures. the retailer dresses i order online offlate are returned 90% of the time due to ill fitting or for not being what i expected in general, however",5,positive,Perfect easy summer outfit,Dresses,Dresses
1885,"As a lazy one, i have to confess i barely leave any reviews even though i rely on the reviews from others to make my online order decision. yes! i owe a big ""thank you"" to anyone who wrote a helpful and honest reviews here :) and thank you!! now it is my time to pay back to the community. this pair of jeans are just perfect - perfect design, perfect fit and perfect material, soft, cozy and hip with a good spirit.. i don't want to take it off once i put on! i am 108 pounds and 5' 3"" ordered size",5,positive,Just a perfect pair!,Bottoms,Jeans
21319,I am so glad i ended up with these pants. wasn't ready to pay full price but ordered them immediately on sale & realized they were definitely worth every penny of full price. they are so soft & have so much detail. these pants are just gorgeous. i'm 32 and can't wait to wear these to cabo!! they may run a little large.,5,positive,,Bottoms,Pants
681,"I bought this dress in the cream color. it was sold out online in most sizes but i stumbled upon it in person and immediately had to have it. i'm usually xs or small, and bought the small. they did not have an xs available so i can't compare, but the small was flattering and comfortable. i'm 5'5"" 120 (34c) and it falls perfectly at my ankles (no dragging) and looks great with simple, neutral sandals. as some reviewers have mentioned it has some weight to it, so it's probably not great for hot da",4,positive,Simple but different.,Dresses,Dresses
11488,"I am always on the hunt for jeans and regularly buy paige - these jeans are different than the regular paige styles, in all the best ways. they are made with super soft denim that is comfortable and very flattering; the waist is high, so my tush doesn't hang out when i sit - i love them. i am 5'8"" and 140lbs and these are long. i can only wear them with heels, but i was looking for a dress up jean and these are it!",5,positive,Perfection,Bottoms,Jeans
22416,"I fell in love with this dress when i saw it online and got it as soon as it went on sale 25% off. the colors are vibrant and the fit is perfect whether you have areas that you want to hide or not. it is true to size and i can see how you would want to size it down since it's baby doll shape, but it didn't work for me around the arm holes (and mine are not that big). i am 5'3"" and 120 lb and size 2 worked perfect.",5,positive,Gorgeous dress!,Dresses,Dresses
184,"Online, this looks like a great sweater. i ordered an xxsp and found that this sweater is much wider in the middle than pictured. in fact, i'm pretty sure they pinned the shirt in the back for the picture to make it appear slimmer. unfortunately, this sweater will not work for me, as i am an hourglass shape and this shirt makes me look 20 pounds heavier.",2,negative,Not as pictured.,Tops,Fine gauge
3,"I love, love, love this jumpsuit. it's fun, flirty, and fabulous! every time i wear it, i get nothing but great compliments!",5,positive,My favorite buy!,Bottoms,Pants
10082,"But when i saw this top in person, urged by my stylist when they got it in, i decided to try it on. they had xs in store, my former normal size (xs or xsp). that was too big though. not being sure how the petite would look, and not sure if smaller would work, i decided to order all three: xxs, xsp and xxsp!

verdict on size: xxsp was pulling at the arm holes, kind of small there. xxs regular was almost right, but arm holes were a little high, not as comfortable.
xsp ended up being the right c",5,positive,Wasn't sure at first,Tops,Blouses
17829,"This tee fits true to size, not oversized. the material is super soft and the colors are delicate. the armholes don't show your bra which is hard to find. nothing bad to say about this top except that my size was sold out in every color but lavender (which was lovely!).",5,positive,Soft and stylish,Tops,Knits
2098,"I was really drawn to this burgundy color on this sweater, but wasn't all that impressed with the style. as soon i tried it on, wow it is very flattering. the color is gorgeous, i can see myself using it with jeans, pencil skirts, pants. for reference it does run large, i am usually a x large but i got a large and fits beautifully.",5,positive,Great classic look for fall,Tops,Fine gauge
2259,"Ordered online and love it,exchanging however from s to m 'cos the fit is so perfect and i want to allow for extra room at the festive season:)",5,positive,Lovely,Bottoms,Skirts
22352,"I am 5'9, very long waisted, generally a size 10-12 or med, but ordered the large to ensure it would not ride up.
(and this brand has run small in the past)
i am keeping the large but also ordering a med to compare as i have room to spare - length and width
either way, this is a keeper!!
it is adorable on, comfortable, my t-back bra works perfectly, very flattering, and way better than expected
the shorts length is a little longer than pictured, but there is an elastic waist with a cami under an",5,positive,"Love, love, love",Bottoms,Shorts
16374,"Cute jeans, but they hit me a little higher on the calf than i would like so sadly i will be returning them.",4,positive,,Bottoms,Jeans
23003,"I love these jeans but be advised that they run a little small in the waist. they work for me but i think they'd work best on those with an hourglass shape. i'm 5'7"" and about 112 lbs with a small waist and i wear a 28 in these. but i have hips - the 28 fits perfectly since it has a small waist but accommodates my hips. i love these jeans. great fit, good fabric, great price!",5,positive,Great jeans,Bottoms,Jeans
15668,"Very cute, very flattering. the peplum is fairly subtle and really works, falling at just the right place for me (i'm 5'5). i got the red and have worn it over a dress and with jeans. the color is deep and works well with my pale skin. the fabric is quality and looks like it will hold up well over time - always an issue with sweaters.

unlike some of the other reviewers, i found it ran slightly large. i am small framed but large-chested and often take a medium in sweaters, but a small is roomy o",5,positive,Adorbs,Tops,Fine gauge
22827,I'm 5'1 and a tad busty and this sweater i found to be most flattering. i saw it i. the store on was drawn to it. i love the shimmer but perhaps that's because the holiday feel is already in the air in nyc. the m fit great in both length pans width. it looked great with my straight black jeans and boots. i felt it made me look thin. thankful i bought it on a discount day! it's a fabulous sweater.,5,positive,Slenderizing sweater,Tops,Fine gauge
1797,Wow im really glad i didn't listen to the negative reviews! in ordered this top in the black and red and i have to say this is one of my favorite tops! the neck line i agree does need to be secured. i wish they would have added a snap. it's fine though as i don't mind sewing it closed. this top is worth it! i'm 5'2 108 lbs and small chested. so for slim girls i think this is perfect!,5,positive,Beautiful top!,Tops,Knits
8111,This dress is adorable. dress it up or dress it down,5,positive,,Dresses,Dresses
12138,Pretty design and good quality but the medium was very balloony at the bottom. fit my chest alright (34c) but flared out way too much at the bottom.,2,negative,Runs big,Tops,Knits
13174,"I ordered this online and the colors are prettier in person. the blue and gray contrast nicely and have a beautiful sheen to them. i am usually a 2 at retailer and while that fit, i felt i could size down. i am slender and since it is a shift, there was little room in the waist/butt area. i ordered a 0 and that fit perfect! if you love blue (like i do), this dress is for you!",5,positive,Elegant,Dresses,Dresses
9338,Purchased this in two colors online. purchased in an xs - i am usually a s or xs. the fit was really large in the xs and the seam on the front of the top was in the wrong place and was really unflattering. returning both.,2,negative,Disappointing,Tops,Knits
2477,"Love these pants. love the fit. i can't wait to wear them, but i have to find the time to hem them first. i am kinda tall at 5'9"" and i wear a lot of heels, even tall heels. but these pants are even too long for my 3-4"" heels, and i don't wear taller than that to work every day. only on very rare occasions. so they do need to be hemmed. they are a great cream white color so can carry on through the winter and will also get a lot of use in the spring and summer. good fabric and a nice fit!",5,positive,Tts but really long!,Bottoms,Jeans
1744,"The problem with off the shoulder tops is that the neckline is totally elastisized , therefore upon any movement of your arms the top pops above your shoulders making it go from stylish to matronly . the only elastic should be right at the shoulders , the rest of the neckline should be a simple finished hem. .",3,neutral,Off the shoulder elastic issues,Tops,Blouses
19570,"I think 4-5"" shorts are the best length if you want to show off your legs, but still feel comfortable running errands, and these fit the bill. they are short, but they are loose, the pattern ( i got the grey) is nice, wore them with a black top that flowed over the waistband and felt they were perfect. memorial day, wore them 2 days in a row, all day, everywhere, got lots of compliments, comfortable, washed and air dried, ready to go again. i am typically a 12, ordered the large, could probably",5,positive,Nice flow,Bottoms,Pants
4775,"This maxi is perfect! the neckline is sexy but not too sexy (yay for normal bra!), and the waistline is flattering. the skirt isn't very full, but the ruffle effect at the bottom gives it nice movement. it could easily be dressed up or dressed down. i can't imagine that this wouldn't be flattering on anyone. it fit totally true to size for me.",5,positive,Perfect cut,Dresses,Dresses
4708,"I have a 36c bust. i bought this blouse in a 10, even though i wear an 8 or 10. i sized up based on previous reviews. this top was super tight in the bust (it literally flattened my breasts) and very loose on the bottom. it was not flattering at all. the material is gorgeous. it is thick. it is lined. it is darted at the bust and it flares out in a peplum fashion where the light fabric up top meets the dark band of fabric in the middle. the problem is that busty ladies will find the bust area wa",3,neutral,Not right for every body type.,Tops,Blouses
22855,Chic and comfortable even in 90 degree heat. so easy to wear.,5,positive,Must have for summer,Bottoms,Pants
19863,"Beautiful, well made and styled dress. perfect for company christmas parties where you want to look nice but not show too much cleavage. i wear it with a cameo brooch.",5,positive,Classic,Dresses,Dresses
14905,"I love the way that this suit looked, however i found that it was lacking in support. i was disappointed to discover upon trying it on, that it just does not cover my butt. it fit elsewhere just fine, but the slim cut up the sides left it a little too revealing for my liking. in addition i found the top to be awkwardly fitting around the chest area. i am a 34b and ordered a small and it seemed to be too baggy at the top.",3,neutral,"Pretty pattern, lacking in support",Intimate,Swim
16358,"I am a petite size 10 and 5&#39;1&quot;     i love the fabric and style of the dress, but found it to be too much dress for me.  the skirt is very full and with the top i feel it would look better on a thin, taller person.",3,neutral,Better for taller women,Dresses,Dresses
16078,"This was my first choice as one piece suit after having 2 babies, the minute i put it on i just loved how confortable it felt and very flattering in all the right places. the fabric is great. i'm 5'4 and 155 lb i ordered a 10 and it fits great.",5,positive,Very flattering,Intimate,Swim
17376,"I bough a green, size s (140lbs., 34b, 5'8). the sweater is true to size: it hits at my low hip and, although it is cut generously, it is cut close to the body. the ""green"" color is very pretty and true to the monitor depiction of a bright turquoise. the material is very soft and definitely high-quality cashmere with no itch factor. however, the knit of the yarn is very chunky, which means that this is not a slimming garment. moreover, since i have long arms, the bell sleeves do not reach my wri",3,neutral,Chunky cashmere,Tops,Sweaters
20869,"I love this dress! i purchased the neutral motif in a large and it fits wonderfully. i have a double d chest and the top of this fits almost perfectly. it's just a bit snug on top but still comfortable because of the fabric. i'm 5""3 and the dress isn't too long like most maxi's are on me. i always have great luck with maeve and plan on purchasing another right now!",4,positive,,Dresses,Dresses
16948,"Cool, comfortable, goes with everything! i found both colors at my local antro today!! almost ordered the grey online because that's all that was available, but decided to check my store first. so glad i did. the peach is so pretty, and looks really good with my blond hair. the grey looked much more like a faded black, darker than pictured online, imo. i would have still purchased it in grey if that's all they had, because it is such a great piece, but the peach really is lovely. i'm 5'10"" 145 p",5,positive,Perfection!,Jackets,Jackets
22757,"I really liked the fabric and the design of this sweater, but the sleeves hung at an odd length (no way to push them up like on the model) and the sweater was large on me. i have broad shoulders but am otherwise petite. unfortunately i had to return this. glad others are having better luck.",3,neutral,Wished it fit,Tops,Fine gauge
12568,"I tried these jeans on at the suggestion of the salesperson and couldn't walk out of the store without buying them even at full price of over $200 which i don't usually spend on jeans.. first of all, the material is so buttery soft you can't believe you are wearing jeans, secondly, i could actually find a pair that would fit my smaller waist in comparison to my larger than i wish hips 27-28 waist, 38-39ish hips... 5-4 i ended up with size 26... they are very thin and i worry about how they will",4,positive,Sooooo comfy!!,Bottoms,Jeans
13648,"Got the petite size. dress is swing style, so extra fabric is expected. can wear a nude bra or strapless. dress is beautiful in person, more so than online. very comfy and stands out without being flashy, just pretty and different. nice silk (matte, not shiny).",5,positive,The petite fits great,Dresses,Dresses
22248,"I loved this dress. i'm 5'6"" and wore the small and even in heels it was a bit long. i have a larger chest (double d) and the chest was slightly snug but otherwise fit perfectly.  i got compliments from everyone, gorgeous dress.",5,positive,Beautiful,Dresses,Dresses
7560,"Easy to wear, but still has a lot of style. i see this becoming a new basic.",5,positive,Comfortable cool,Dresses,Dresses
17764,"Gorgeous skirt. received so many compliments. the colors are perfect to match with many tops/jackets/sweaters....as well as different shoes/boots, bringing out the colors. i unfortunately ordered a large thinking it ran small and the large is too big in the waist so i will try to have it tailored. i like my skirts fuller in the hip area. i hope retailer offers more of this type of item. just adore it! for size i am a 8/10 in bottoms but since the skirt looked slim with out lining i ordered a large",5,positive,What i expect retailer to sell! amazing!,Bottoms,Skirts
13187,"If you like the way this dress looks pictured, you'll love it when it arrives. the patterns and colors are vibrant, the fabric is of high-quality, and the dress is lined with a black slip. for sizing, i""m a size 2 or 4 and the xs is a great fit. while i often order petites for dresses - this petite was short enough on me to be mistaken for a tunic. (i'm 5'3).",5,positive,Simple and stunning,Dresses,Dresses
42,"This poncho is so cute i love the plaid check design, the colors look like sorbet & cream and it will pair well with a turtleneck and jeans or pencil skirt and heels. i love this look for fall and it can roll right into spring. great buy!!",5,positive,Soft & lovely,Tops,Fine gauge
9343,"These pants are super flattering. they can be worn to work or on the weekend dressed up or down. they are slimming and fit very nicely. my only complaint is that they start to look worn, the black fades, as you wash them over time. please don't stop carrying them!!",5,positive,Love these pants!,Bottoms,Pants
15547,"A little more see-through than you would think, but has super cute smaller details! also needs to be ironed, a lot.",5,positive,,Tops,Blouses
3697,"Great jeans in a lovely shade of grey. they are longer than shown in the picture, however, which i love. i haven't worn mine yet, and i wonder how stretched out they'll get, but overall the fit is quite flattering.",5,positive,Great jeans - lovely color,Bottoms,Jeans
